PolicyID,Line,Construction,County,Latitude,Longitude,TIV-2020,TIV-2021,Growth Rate
986708,Residential,Wood,Miami Dade,25.922401,-80.157951,7249.05,5831.02,-19.56%
558928,Residential,Wood,Miami Dade,25.942795,-80.192871,906.13,718.96,-20.66%
467903,Residential,Wood,Miami Dade,25.9286,-80.1776,3624.53,5419.04,49.51%
718990,Residential,Wood,Miami Dade,25.92522,-80.18007,906.13,737.69,-18.59%
514746,Residential,Wood,Miami Dade,25.93063,-80.16016,2718.39,2344.53,-13.75%
528906,Residential,Wood,Miami Dade,25.934245,-80.228475,906.13,1038.97,14.66%
360265,Residential,Wood,Miami Dade,25.92749,-80.17013,10873.58,11054.19,1.66%
695994,Residential,Wood,Miami Dade,25.934245,-80.228475,3624.53,5841.72,61.17%
541717,Residential,Wood,Miami Dade,25.934245,-80.228475,2265.33,2151.76,-5.01%
430125,Residential,Wood,Miami Dade,25.92417,-80.16036,2718.39,2333.47,-14.16%
145593,Residential,Wood,Miami Dade,25.92199,-80.16985,21747.16,32386.04,48.92%
846815,Residential,Wood,Miami Dade,25.92199,-80.16985,9061.31,14449.68,59.47%
668848,Residential,Masonry,Miami Dade,25.916353,-80.168953,384406.34,713611.93,85.64%
184164,Residential,Wood,Miami Dade,25.916353,-80.168953,31826.06,39826.81,25.14%
110655,Residential,Wood,Miami Dade,25.916353,-80.168953,27183.94,39489.35,45.27%
528023,Residential,Wood,Miami Dade,25.916353,-80.168953,163718.02,247413.29,51.12%
702290,Residential,Wood,Miami Dade,25.93272,-80.16285,14498.1,12616.83,-12.98%
487940,Residential,Wood,Miami Dade,25.933256,-80.163124,133711.48,134781.17,0.80%
323663,Commercial,Reinforced Masonry,Miami Dade,25.93272,-80.16285,4821827.31,3719895.11,-22.85%
671810,Residential,Wood,Miami Dade,25.933054,-80.162201,173982.68,154110.38,-11.42%
271741,Commercial,Reinforced Masonry,Miami Dade,25.926836,-80.16819,6184347.3,6363693.37,2.90%
851957,Residential,Wood,Miami Dade,25.9286,-80.1776,60940.06,72484.54,18.94%
349325,Residential,Masonry,Miami Dade,25.927711,-80.168091,701711.84,639888.92,-8.81%
540271,Residential,Wood,Miami Dade,25.927711,-80.168091,13591.97,22021.58,62.02%
151182,Residential,Wood,Miami Dade,25.930204,-80.192383,45306.57,48252.41,6.50%
360407,Residential,Wood,Miami Dade,25.930204,-80.192383,7249.05,10705.08,47.68%
513497,Residential,Wood,Miami Dade,25.92452,-80.16493,18122.63,26841.21,48.11%
778159,Residential,Masonry,Miami Dade,25.930204,-80.192383,849911.45,1060548.41,24.78%
454841,Residential,Wood,Miami Dade,25.930204,-80.192383,40310.16,55167.52,36.86%
845924,Residential,Wood,Miami Dade,25.930204,-80.192383,181226.29,316638.58,74.72%
439920,Residential,Wood,Miami Dade,25.930204,-80.192383,63429.2,72701.54,14.62%
756756,Commercial,Reinforced Concrete,Miami Dade,25.92811,-80.197784,11880000,10980000,-7.58%
814425,Residential,Masonry,Miami Dade,25.925577,-80.170181,1089189.86,1664238.53,52.80%
820106,Residential,Wood,Miami Dade,25.929047,-80.178307,137604.34,139795,1.59%
891303,Commercial,Reinforced Masonry,Miami Dade,25.938736,-80.200378,7554005.36,10890000,44.16%
156645,Residential,Masonry,Miami Dade,25.934323,-80.162448,363478.57,473519.53,30.27%
603310,Commercial,Steel Frame,Miami Dade,25.941217,-80.188721,36540000,42570000,16.50%
386443,Commercial,Reinforced Concrete,Miami Dade,25.928392,-80.182594,10530000,16290000,54.70%
430608,Residential,Masonry,Miami Dade,25.925734,-80.170273,1272420,1090209.46,-14.32%
418809,Commercial,Reinforced Masonry,Miami Dade,25.91617,-80.18813,4276459.07,7367141.57,72.27%
238088,Commercial,Reinforced Masonry,Miami Dade,25.92638,-80.16018,2393117.46,1779991.19,-25.62%
233018,Residential,Masonry,Miami Dade,25.92706,-80.17973,1530098.1,1708691.15,11.67%
338721,Residential,Wood,Miami Dade,25.767529,-80.219742,45900,65159.64,41.96%
694009,Residential,Masonry,Miami Dade,25.73416,-80.35104,1134675,1086088.22,-4.28%
367998,Commercial,Reinforced Masonry,Miami Dade,25.71697,-80.35996,1858566.6,3030850.05,63.07%
264383,Residential,Masonry,Miami Dade,25.71697,-80.35996,515035.62,567069.67,10.10%
498401,Residential,Wood,Miami Dade,25.71697,-80.35996,25890.48,20593.29,-20.46%
948958,Residential,Masonry,Miami Dade,25.71697,-80.35996,434590.2,725939.47,67.04%
489091,Residential,Wood,Miami Dade,25.74211,-80.33871,208048.5,230725.99,10.90%
326514,Commercial,Reinforced Masonry,Miami Dade,25.74211,-80.33871,2584424.7,2491592.17,-3.59%
422596,Residential,Masonry,Miami Dade,25.74211,-80.33871,856235.16,796106.05,-7.02%
405665,Residential,Wood,Miami Dade,25.74211,-80.33871,113733.18,115837.24,1.85%
580182,Residential,Wood,Miami Dade,25.74009,-80.33676,4623.3,7448.08,61.10%
116015,Residential,Wood,Miami Dade,25.742935,-80.33577,12020.58,12047.51,0.22%
122256,Residential,Wood,Miami Dade,25.742935,-80.33577,27739.8,33967.66,22.45%
475103,Residential,Wood,Miami Dade,25.742935,-80.33577,127603.08,134805,5.64%
441074,Residential,Masonry,Miami Dade,25.742935,-80.33577,1071680.94,1194227.66,11.44%
239311,Commercial,Reinforced Masonry,Miami Dade,25.742935,-80.33577,4713916.68,4805809.77,1.95%
720989,Residential,Wood,Miami Dade,25.742935,-80.33577,37911.06,57178.22,50.82%
838296,Commercial,Reinforced Masonry,Miami Dade,25.742935,-80.33577,4224771.54,5052792.96,19.60%
230441,Commercial,Reinforced Masonry,Miami Dade,25.742935,-80.33577,5265938.7,5455175.47,3.59%
226802,Commercial,Reinforced Masonry,Miami Dade,25.742935,-80.33577,2648226.24,4039869.13,52.55%
824356,Residential,Wood,Miami Dade,25.742935,-80.33577,190479.96,194232.42,1.97%
541385,Residential,Wood,Miami Dade,25.742935,-80.33577,31438.44,49511.46,57.49%
653189,Residential,Masonry,Miami Dade,25.73229,-80.35541,1441575,2429630.51,68.54%
388366,Commercial,Reinforced Concrete,Miami Dade,25.732222,-80.377922,13050000,13410000,2.76%
109569,Residential,Masonry,Miami Dade,25.719505,-80.343941,1096927.2,895734.3,-18.34%
548664,Residential,Masonry,Miami Dade,25.719505,-80.343941,449156.34,582898.93,29.78%
467851,Residential,Wood,Miami Dade,25.719505,-80.343941,13246.74,22863.56,72.60%
555594,Residential,Masonry,Miami Dade,25.716616,-80.376053,1539168.66,1761316.87,14.43%
237548,Residential,Masonry,Miami Dade,25.716616,-80.376053,1243023.84,1440609.94,15.90%
245078,Residential,Masonry,Miami Dade,25.716616,-80.376053,615586.77,685412.78,11.34%
561941,Residential,Masonry,Miami Dade,25.716616,-80.376053,620333.19,631874.49,1.86%
663393,Residential,Wood,Miami Dade,25.716616,-80.376053,97785.36,113610.94,16.18%
294907,Residential,Wood,Miami Dade,25.716616,-80.376053,20407.14,28761.99,40.94%
252779,Residential,Masonry,Miami Dade,25.716616,-80.376053,753516.27,707667.82,-6.08%
398733,Residential,Wood,Miami Dade,25.716616,-80.376053,91756.31,137942.77,50.34%
585851,Commercial,Reinforced Masonry,Miami Dade,25.725956,-80.346771,2158323.57,2901693.37,34.44%
438102,Commercial,Reinforced Concrete,Miami Dade,25.754818,-80.3395,26910000,37980000,41.14%
851443,Commercial,Reinforced Concrete,Miami Dade,25.754818,-80.3395,24030000,28170000,17.23%
847678,Residential,Wood,Miami Dade,25.754818,-80.3395,33474.87,51194.52,52.93%
628145,Commercial,Reinforced Masonry,Miami Dade,25.732731,-80.354012,6754264.83,9810000,45.24%
140644,Residential,Wood,Miami Dade,25.732731,-80.354012,29894.67,38132.21,27.56%
646455,Residential,Wood,Miami Dade,25.732731,-80.354012,17721.99,14856.34,-16.17%
757132,Residential,Wood,Miami Dade,25.732731,-80.354012,113049,190380.17,68.41%
120766,Residential,Wood,Miami Dade,25.732731,-80.354012,153422.1,146594.82,-4.45%
127729,Residential,Masonry,Miami Dade,25.722986,-80.361404,1688780.34,1878371.26,11.23%
918165,Commercial,Reinforced Masonry,Miami Dade,25.722986,-80.361404,1915911.99,2009868.31,4.90%
246038,Residential,Masonry,Miami Dade,25.722986,-80.361404,1351525.5,1298534.89,-3.92%
557379,Residential,Masonry,Miami Dade,25.722986,-80.361404,672003.54,765062.59,13.85%
530697,Residential,Wood,Miami Dade,25.722986,-80.361404,110250,164741.61,49.43%
696498,Residential,Masonry,Miami Dade,25.722986,-80.361404,466288.47,366905.61,-21.31%
483422,Residential,Wood,Miami Dade,25.722986,-80.361404,22197.24,37328.65,68.17%
666651,Residential,Wood,Miami Dade,25.722986,-80.361404,100169.78,117172.2,16.97%
623130,Residential,Wood,Miami Dade,25.743994,-80.346069,7339.41,7115.47,-3.05%
750132,Commercial,Reinforced Masonry,Miami Dade,25.742159,-80.347565,2340834.75,3105772.73,32.68%
535030,Residential,Masonry,Miami Dade,25.742159,-80.347565,508358.34,676401.27,33.06%
993407,Residential,Masonry,Miami Dade,25.742159,-80.347565,1741031.28,2139358.34,22.88%
315125,Residential,Wood,Miami Dade,25.742159,-80.347565,289045.08,324630,12.31%
767961,Residential,Masonry,Miami Dade,25.728741,-80.37635,524320.29,684610.77,30.57%
835549,Residential,Masonry,Miami Dade,25.728741,-80.37635,510536.52,718943.65,40.82%
894209,Residential,Masonry,Miami Dade,25.728741,-80.37635,771354.09,834617.47,8.20%
930768,Residential,Masonry,Miami Dade,25.728741,-80.37635,752737.05,913988.38,21.42%
321402,Residential,Masonry,Miami Dade,25.728741,-80.37635,377116.56,388580.9,3.04%
437457,Residential,Wood,Miami Dade,25.728741,-80.37635,24345.36,17002.8,-30.16%
580988,Residential,Wood,Miami Dade,25.728741,-80.37635,19691.1,26419.63,34.17%
304845,Residential,Wood,Miami Dade,25.728741,-80.37635,14499.81,21505.03,48.31%
132199,Residential,Wood,Miami Dade,25.728741,-80.37635,91756.31,72786.06,-20.67%
133146,Commercial,Reinforced Masonry,Miami Dade,25.721619,-80.338623,8628764.22,10440000,20.99%
993661,Residential,Wood,Miami Dade,25.721619,-80.338623,72454.82,82195.07,13.44%
843158,Residential,Wood,Miami Dade,25.721619,-80.338623,144909.65,113667.13,-21.56%
966328,Residential,Masonry,Miami Dade,25.721619,-80.338623,434728.94,590753.16,35.89%
575922,Residential,Wood,Miami Dade,25.721619,-80.338623,85124.52,61940.86,-27.23%
944733,Commercial,Reinforced Masonry,Miami Dade,25.725729,-80.363403,2720750.04,2269921.76,-16.57%
896371,Residential,Masonry,Miami Dade,25.725729,-80.363403,1216014.93,1118782.38,-8.00%
203951,Residential,Masonry,Miami Dade,25.725729,-80.363403,756317.25,1171759.29,54.93%
638407,Residential,Masonry,Miami Dade,25.725729,-80.363403,446450.94,586657.96,31.40%
338514,Residential,Masonry,Miami Dade,25.725729,-80.363403,537746.04,681431.78,26.72%
225952,Residential,Wood,Miami Dade,25.725729,-80.363403,29536.65,47847.6,61.99%
980592,Residential,Wood,Miami Dade,25.725729,-80.363403,25777.44,31774.3,23.26%
555605,Residential,Wood,Miami Dade,25.725729,-80.363403,85124.52,68312.43,-19.75%
479006,Residential,Masonry,Miami Dade,25.746702,-80.371956,425322.9,598125.21,40.63%
126343,Residential,Masonry,Miami Dade,25.75323,-80.36688,1071703.8,1339408.98,24.98%
273605,Residential,Masonry,Miami Dade,25.733397,-80.375717,701358.47,1019281.46,45.33%
796202,Residential,Masonry,Miami Dade,25.73865,-80.38008,522232.11,882262.06,68.94%
485334,Residential,Wood,Miami Dade,25.74835,-80.34778,67750.2,74687.82,10.24%
498823,Residential,Wood,Miami Dade,25.71699,-80.34869,257892.36,207704.44,-19.46%
357069,Residential,Wood,Miami Dade,25.71699,-80.34869,79786.33,116083.68,45.49%
639792,Residential,Masonry,Miami Dade,25.71699,-80.34869,389042.92,470831.41,21.02%
556714,Residential,Wood,Miami Dade,25.74433,-80.34851,102440.18,98957.21,-3.40%
257161,Residential,Masonry,Miami Dade,25.74433,-80.34851,398071.33,596856.21,49.94%
526225,Residential,Wood,Miami Dade,25.746614,-80.376076,4788.22,5907.9,23.38%
330520,Residential,Wood,Miami Dade,25.746614,-80.376076,43093.98,53516.52,24.19%
583581,Residential,Wood,Miami Dade,25.746614,-80.376076,43093.98,57837.82,34.21%
424746,Residential,Wood,Miami Dade,25.746614,-80.376076,43093.98,44882.17,4.15%
178460,Residential,Masonry,Miami Dade,25.746614,-80.376076,396453.26,537600.92,35.60%
792620,Residential,Wood,Miami Dade,25.746614,-80.376076,353481.21,272627.33,-22.87%
945098,Residential,Wood,Miami Dade,25.746614,-80.376076,171542.27,138115.55,-19.49%
647915,Residential,Wood,Miami Dade,25.746614,-80.376076,87031.11,75587.57,-13.15%
962043,Residential,Wood,Miami Dade,25.746614,-80.376076,87031.11,120161.42,38.07%
715205,Residential,Wood,Miami Dade,25.746614,-80.376076,87031.11,140206.08,61.10%
631689,Residential,Wood,Miami Dade,25.746614,-80.376076,87031.11,154937.31,78.03%
668091,Residential,Wood,Miami Dade,25.746614,-80.376076,133031.13,183662.78,38.06%
870083,Residential,Wood,Miami Dade,25.746614,-80.376076,43093.98,58845.7,36.55%
534387,Residential,Wood,Miami Dade,25.72398,-80.36035,112575.23,176878.76,57.12%
658344,Residential,Wood,Miami Dade,25.72398,-80.36035,353505.94,316469.12,-10.48%
270136,Commercial,Reinforced Masonry,Miami Dade,25.747137,-80.353294,1809068.18,1716250.31,-5.13%
671391,Commercial,Steel Frame,Miami Dade,25.80936,-80.26514,324000000,351000000,8.33%
102462,Commercial,Reinforced Masonry,Miami Dade,25.84073,-80.334961,2432324.7,3361511.66,38.20%
327747,Commercial,Reinforced Masonry,Miami Dade,25.845265,-80.319294,3100338.9,3923838.52,26.56%
289015,Commercial,Reinforced Masonry,Miami Dade,25.845337,-80.321811,4124812.89,6361451.43,54.22%
539830,Commercial,Reinforced Masonry,Miami Dade,25.844955,-80.327746,4090674.45,5345693.37,30.68%
271655,Commercial,Reinforced Masonry,Miami Dade,25.845619,-80.320624,2003626.2,2752215.01,37.36%
990717,Commercial,Reinforced Masonry,Miami Dade,25.84832,-80.32034,5701532.66,6503293.59,14.06%
330905,Commercial,Reinforced Masonry,Miami Dade,25.82124,-80.31106,4050000,5363107.2,32.42%
705703,Residential,Masonry,Miami Dade,25.821592,-80.332176,1596472.2,2224843.66,39.36%
913102,Commercial,Reinforced Masonry,Miami Dade,25.81754,-80.33548,4031100,7194392.85,78.47%
671522,Commercial,Reinforced Masonry,Miami Dade,25.821564,-80.337402,3231750.6,2536226.16,-21.52%
289517,Commercial,Reinforced Masonry,Miami Dade,25.819878,-80.334717,5948121.6,5575174.38,-6.27%
129899,Commercial,Reinforced Masonry,Miami Dade,25.819754,-80.334419,3191400,3863049.28,21.05%
994890,Commercial,Reinforced Masonry,Miami Dade,25.820911,-80.33316,2907360,2782971.51,-4.28%
421232,Commercial,Reinforced Concrete,Miami Dade,25.81955,-80.33275,14670000,15570000,6.13%
331661,Commercial,Reinforced Concrete,Miami Dade,25.8194,-80.33083,18090000,25290000,39.80%
785439,Commercial,Reinforced Concrete,Miami Dade,25.8205,-80.33011,9990000,17190000,72.07%
803942,Commercial,Steel Frame,Miami Dade,25.821663,-80.328087,50760000,50940000,0.35%
943333,Residential,Masonry,Miami Dade,25.818018,-80.335236,900000,1369504.8,52.17%
410311,Residential,Wood,Miami Dade,25.81086,-80.33641,40420.8,46762.66,15.69%
301605,Residential,Masonry,Miami Dade,25.8319,-80.30319,463435.2,493250.77,6.43%
857138,Residential,Masonry,Miami Dade,25.81124,-80.2913,646337.34,670817.37,3.79%
597098,Residential,Masonry,Miami Dade,25.81124,-80.2913,487295.82,701267.41,43.91%
648566,Residential,Masonry,Miami Dade,25.81124,-80.2913,1252914.3,1201294.23,-4.12%
964811,Residential,Wood,Miami Dade,25.81124,-80.2913,78596.1,101030.57,28.54%
254064,Residential,Wood,Miami Dade,25.81124,-80.2913,70274.16,78890.83,12.26%
347398,Residential,Wood,Miami Dade,25.81124,-80.2913,110034.54,95333.93,-13.36%
849532,Residential,Wood,Miami Dade,25.81079,-80.26718,12945.24,20872.9,61.24%
397235,Commercial,Reinforced Concrete,Miami Dade,25.84762,-80.32013,13770000,20340000,47.71%
379197,Residential,Wood,Miami Dade,25.83068,-80.29506,78300,121772.16,55.52%
154315,Residential,Wood,Miami Dade,25.82312,-80.28396,292387.32,257219.85,-12.03%
241284,Residential,Masonry,Miami Dade,25.82312,-80.28396,668283.57,510274.6,-23.64%
815553,Commercial,Reinforced Masonry,Miami Dade,25.82312,-80.28396,3101212.71,4284437,38.15%
595123,Residential,Wood,Miami Dade,25.82312,-80.28396,144513.72,129594.12,-10.32%
169572,Residential,Masonry,Miami Dade,25.81414,-80.27408,1618071.39,2283215.23,41.11%
846231,Residential,Masonry,Miami Dade,25.81414,-80.27408,618511.23,922719.79,49.18%
885099,Residential,Masonry,Miami Dade,25.81414,-80.27408,1458447.3,1180279.11,-19.07%
262745,Residential,Masonry,Miami Dade,25.81414,-80.27408,1134504,1310851.3,15.54%
996223,Commercial,Reinforced Masonry,Miami Dade,25.81414,-80.27408,1920410.64,2201539.55,14.64%
619482,Residential,Wood,Miami Dade,25.81414,-80.27408,53882.01,82173.08,52.51%
261818,Residential,Wood,Miami Dade,25.81414,-80.27408,27030.51,36683.86,35.71%
870698,Residential,Wood,Miami Dade,25.81414,-80.27408,275268.94,404062.33,46.79%
118744,Commercial,Reinforced Concrete,Miami Dade,25.83068,-80.29506,28440000,35550000,25.00%
520979,Residential,Masonry,Miami Dade,25.83068,-80.29506,1063703.07,1353668.53,27.26%
878642,Residential,Wood,Miami Dade,25.83068,-80.29506,23214.6,31547.6,35.90%
920507,Residential,Wood,Miami Dade,25.83068,-80.29506,26851.5,38542.86,43.54%
512670,Residential,Wood,Miami Dade,25.83068,-80.29506,15752.88,19474.94,23.63%
313812,Residential,Masonry,Miami Dade,25.811813,-80.274435,1400400,1618100.58,15.55%
907589,Residential,Masonry,Miami Dade,25.833,-80.30385,573620.94,710987.09,23.95%
656966,Residential,Masonry,Miami Dade,25.833,-80.30385,770149.8,712209.89,-7.52%
348480,Residential,Masonry,Miami Dade,25.833,-80.30385,585435.6,901449.05,53.98%
600042,Residential,Masonry,Miami Dade,25.833,-80.30385,763597.8,976525.52,27.88%
182645,Residential,Wood,Miami Dade,25.833,-80.30385,45647.55,49348.65,8.11%
921019,Residential,Wood,Miami Dade,25.833,-80.30385,18259.02,25441.1,39.33%
592635,Residential,Wood,Miami Dade,25.833,-80.30385,24703.38,26082.03,5.58%
883425,Residential,Wood,Miami Dade,25.833,-80.30385,91756.31,136224.73,48.46%
439929,Residential,Masonry,Miami Dade,25.8123,-80.272,526500,508260.99,-3.46%
129707,Residential,Wood,Miami Dade,25.8123,-80.272,127800,214704,68.00%
409635,Residential,Wood,Miami Dade,25.8123,-80.272,3600,4219.73,17.21%
182018,Commercial,Reinforced Masonry,Miami Dade,25.863523,-80.336548,2016000,3276334.66,62.52%
527913,Residential,Wood,Miami Dade,25.863523,-80.336548,7200,10085.04,40.07%
617375,Commercial,Reinforced Masonry,Miami Dade,25.807184,-80.295883,7650000,11250000,47.06%
715213,Commercial,Reinforced Masonry,Miami Dade,25.81037,-80.33691,3016485,3148812.16,4.39%
755309,Residential,Masonry,Miami Dade,25.80926,-80.33516,633505.5,642901.65,1.48%
107960,Residential,Masonry,Miami Dade,25.81063,-80.32642,1333906.88,1286773.28,-3.53%
363634,Commercial,Reinforced Masonry,Miami Dade,25.81063,-80.32642,2376961.88,3222057.39,35.55%
962259,Residential,Masonry,Miami Dade,25.81063,-80.32642,1333906.88,1927788.89,44.52%
955972,Residential,Masonry,Miami Dade,25.809694,-80.32666,762232.5,657443.82,-13.75%
257912,Residential,Wood,Miami Dade,25.82205,-80.32071,108288,166122.46,53.41%
743091,Residential,Masonry,Miami Dade,25.807945,-80.280785,759740.4,585851.02,-22.89%
864655,Residential,Masonry,Miami Dade,25.8253,-80.28606,367595.19,392468.15,6.77%
353689,Residential,Wood,Miami Dade,25.81605,-80.28643,15630.61,22415.37,43.41%
876115,Residential,Wood,Miami Dade,25.8253,-80.28606,254687.01,203729.23,-20.01%
552744,Residential,Wood,Miami Dade,25.81605,-80.28643,44133.49,38352.97,-13.10%
300963,Residential,Masonry,Miami Dade,25.820841,-80.288208,665404.29,657129.32,-1.24%
857342,Residential,Wood,Miami Dade,25.820955,-80.280258,63717.72,64782.07,1.67%
310406,Residential,Wood,Miami Dade,25.811975,-80.272835,59629.86,55129.48,-7.55%
110958,Residential,Wood,Miami Dade,25.818935,-80.299385,13791.72,12323.17,-10.65%
628632,Commercial,Reinforced Masonry,Miami Dade,25.8217,-80.29905,6476224.49,7990313.97,23.38%
883993,Residential,Wood,Miami Dade,25.818935,-80.299385,36777.91,43142.69,17.31%
700373,Residential,Wood,Miami Dade,25.818935,-80.299385,6436.13,6873.17,6.79%
825329,Residential,Wood,Miami Dade,25.811975,-80.272835,183889.54,228081.87,24.03%
621248,Residential,Wood,Miami Dade,25.811975,-80.272835,8494.78,12330.34,45.15%
916073,Residential,Wood,Miami Dade,25.811975,-80.272835,2758.34,3407.99,23.55%
213995,Residential,Wood,Miami Dade,25.818935,-80.299385,6436.13,6361.11,-1.17%
800411,Residential,Wood,Miami Dade,25.811975,-80.272835,11033.37,16344.24,48.13%
659988,Residential,Wood,Miami Dade,25.818935,-80.299385,6436.13,5445.55,-15.39%
480975,Residential,Wood,Miami Dade,25.811975,-80.272835,8275.03,9488.15,14.66%
359508,Residential,Wood,Miami Dade,25.809664,-80.302711,4684.18,6093.21,30.08%
374094,Residential,Wood,Miami Dade,25.809664,-80.302711,44968.14,39491.92,-12.18%
343584,Residential,Masonry,Miami Dade,25.809664,-80.302711,750444.13,699703.6,-6.76%
521607,Residential,Masonry,Miami Dade,25.840719,-80.32505,1134000,1968669.36,73.60%
287808,Commercial,Reinforced Concrete,Miami Dade,25.82725,-80.33183,34830000,37620000,8.01%
136929,Commercial,Reinforced Masonry,Miami Dade,25.82938,-80.33188,4066576.44,4095042.48,0.70%
340491,Residential,Masonry,Miami Dade,25.839823,-80.317978,1072075.05,1182747.5,10.32%
336894,Residential,Wood,Miami Dade,25.81097,-80.27512,62257.5,51455.82,-17.35%
548372,Residential,Wood,Miami Dade,25.81051,-80.30406,53235,41503.34,-22.04%
847371,Residential,Wood,Miami Dade,25.8178,-80.29714,50922,48986.76,-3.80%
739207,Commercial,Reinforced Masonry,Miami Dade,25.843649,-80.319234,2430000,2267092.8,-6.70%
873722,Residential,Masonry,Miami Dade,25.839972,-80.317039,1138597.2,1391784.78,22.24%
290114,Commercial,Reinforced Masonry,Miami Dade,25.84252,-80.310179,5562000,8846249.76,59.05%
669924,Commercial,Reinforced Masonry,Miami Dade,25.84356,-80.32436,8103542.74,6994734.98,-13.68%
286816,Commercial,Reinforced Concrete,Miami Dade,25.833324,-80.313858,12240000,17730000,44.85%
295367,Residential,Wood,Miami Dade,25.819912,-80.30545,334084.95,504259.47,50.94%
602589,Commercial,Reinforced Masonry,Miami Dade,25.805574,-80.289009,2266226.1,2947177.19,30.05%
555996,Residential,Masonry,Miami Dade,25.807196,-80.291183,1588142.7,1477627.03,-6.96%
707885,Commercial,Steel Frame,Miami Dade,25.80757,-80.287666,80100000,91800000,14.61%
470044,Commercial,Reinforced Masonry,Miami Dade,25.807201,-80.289001,5462388.07,7785607.26,42.53%
963108,Commercial,Steel Frame,Miami Dade,25.807825,-80.280777,37890000,30060000,-20.67%
312624,Residential,Masonry,Miami Dade,25.808357,-80.263565,457012.35,624554.91,36.66%
863084,Residential,Masonry,Miami Dade,25.808357,-80.263565,719408.81,843618.34,17.27%
476756,Commercial,Reinforced Masonry,Miami Dade,25.807825,-80.280777,7108970.85,7534584.94,5.99%
200804,Residential,Masonry,Miami Dade,25.8081,-80.272545,1356166.8,1908853.59,40.75%
512722,Commercial,Reinforced Masonry,Miami Dade,25.8081,-80.272545,2039206.95,1996595.68,-2.09%
658182,Commercial,Reinforced Concrete,Miami Dade,25.8081,-80.272545,26280000,43290000,64.73%
187094,Commercial,Reinforced Concrete,Miami Dade,25.8081,-80.272545,15570000,18450000,18.50%
485876,Residential,Wood,Miami Dade,25.8081,-80.272545,102109.05,132344.97,29.61%
512349,Commercial,Reinforced Concrete,Miami Dade,25.8081,-80.272545,10800000,9360000,-13.33%
815558,Commercial,Reinforced Masonry,Miami Dade,25.8081,-80.272545,2529925.2,2827866.9,11.78%
709341,Commercial,Reinforced Masonry,Miami Dade,25.8081,-80.272545,7484603.58,6808893.56,-9.03%
750684,Commercial,Reinforced Concrete,Miami Dade,25.8081,-80.272545,9630000,9270000,-3.74%
259646,Residential,Wood,Miami Dade,25.808357,-80.263565,212148.9,354449.9,67.08%
104262,Commercial,Reinforced Masonry,Miami Dade,25.82754,-80.32785,3338387.39,3389711.76,1.54%
563613,Residential,Masonry,Miami Dade,25.81051,-80.3109,374134.76,459138.18,22.72%
204748,Commercial,Reinforced Masonry,Miami Dade,25.81051,-80.3109,3925746,4039498.42,2.90%
563428,Residential,Masonry,Miami Dade,25.81051,-80.3109,856526.4,1003227.96,17.13%
932257,Residential,Masonry,Miami Dade,25.81051,-80.3109,1295198.78,1767946.33,36.50%
849985,Residential,Masonry,Miami Dade,25.81051,-80.3109,742322.88,826220.21,11.30%
862954,Residential,Masonry,Miami Dade,25.81051,-80.3109,1725900.7,1481202.5,-14.18%
494497,Residential,Masonry,Miami Dade,25.81051,-80.3109,1725900.7,1645328.75,-4.67%
629648,Residential,Wood,Miami Dade,25.80852,-80.31133,301867.74,356168.31,17.99%
205002,Residential,Wood,Miami Dade,25.80852,-80.31133,133832.25,190710.96,42.50%
880896,Residential,Masonry,Miami Dade,25.772627,-80.201169,629898.75,641468.73,1.84%
354990,Commercial,Reinforced Concrete,Miami Dade,25.80757,-80.287666,13500000,16290000,20.67%
723998,Residential,Wood,Miami Dade,25.80757,-80.287666,180000,246132,36.74%
528894,Residential,Wood,Miami Dade,25.80757,-80.287666,180000,250629.48,39.24%
228720,Commercial,Reinforced Masonry,Miami Dade,25.83488,-80.32422,6598545.71,7191695.58,8.99%
889431,Commercial,Reinforced Concrete,Miami Dade,25.834368,-80.324608,10350000,10440000,0.87%
886422,Commercial,Reinforced Concrete,Miami Dade,25.837996,-80.325653,13860000,13680000,-1.30%
865354,Commercial,Reinforced Concrete,Miami Dade,25.84919,-80.32129,9180000,7001872.61,-23.73%
738762,Residential,Wood,Miami Dade,25.838802,-80.314148,10943.5,8891.48,-18.75%
634845,Residential,Masonry,Miami Dade,25.82304,-80.31491,821968.29,1109408.96,34.97%
814100,Residential,Masonry,Miami Dade,25.80923,-80.32966,739530,630434.53,-14.75%
417744,Residential,Masonry,Miami Dade,25.80785,-80.29377,369697.5,546276.86,47.76%
686399,Residential,Masonry,Miami Dade,25.81738,-80.31905,1062000,984474,-7.30%
285816,Commercial,Reinforced Masonry,Miami Dade,25.82524,-80.31159,2724235.2,4654176.04,70.84%
884370,Residential,Wood,Miami Dade,25.8575,-80.3305,8920.18,7096.89,-20.44%
417183,Residential,Masonry,Miami Dade,25.82203,-80.33707,378226.8,570454.14,50.82%
902225,Residential,Masonry,Miami Dade,25.844027,-80.31424,696600,542651.4,-22.10%
810501,Residential,Wood,Miami Dade,25.822556,-80.31649,182700,259408.06,41.99%
791346,Residential,Masonry,Miami Dade,25.901384,-80.224342,531900,707724.86,33.06%
658024,Commercial,Reinforced Masonry,Miami Dade,25.877901,-80.242958,8197097.85,12060000,47.13%
818458,Commercial,Reinforced Masonry,Miami Dade,25.877901,-80.242958,1978785.45,2143024.64,8.30%
